order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date
ORD002494,CUST00816,delivered,2017-12-27,2018-01-14
ORD002495,CUST02468,delivered,2017-12-27,2018-01-11
ORD002496,CUST02086,delivered,2017-12-28,2018-01-05
ORD002497,CUST01645,delivered,2017-12-28,2018-01-11
ORD002498,CUST02049,shipped,2017-12-28,2018-01-03
ORD002499,CUST00165,processing,2017-12-28,2018-01-10
ORD002500,CUST00186,delivered,2017-12-28,2018-01-21
ORD002501,CUST00160,delivered,2017-12-28,2018-01-07
ORD002502,CUST00562,delivered,2017-12-28,2018-01-26
ORD002503,CUST02923,delivered,2017-12-29,2018-01-18
ORD002504,CUST01365,processing,2017-12-29,2018-01-28
ORD002505,CUST01941,delivered,2017-12-29,2018-01-25
ORD002506,CUST02128,delivered,2017-12-29,2018-01-28
ORD002507,CUST01872,shipped,2017-12-29,2018-01-04
ORD002508,CUST00611,delivered,2017-12-29,2018-01-10
ORD002509,CUST02484,delivered,2017-12-30,2018-01-11
ORD002510,CUST02112,shipped,2017-12-30,2018-01-17
ORD002511,CUST00573,delivered,2017-12-30,2018-01-11
ORD002512,CUST01344,shipped,2017-12-30,2018-01-10
ORD002513,CUST02512,delivered,2017-12-30,2018-01-08
ORD002514,CUST01305,delivered,2017-12-30,2018-01-02
ORD002515,CUST00666,delivered,2017-12-30,2018-01-25
ORD002516,CUST01610,canceled,2017-12-31,2018-01-23
ORD002517,CUST02526,delivered,2017-12-31,2018-01-21
ORD002518,CUST01226,delivered,2017-12-31,2018-01-15
ORD002519,CUST02432,delivered,2017-12-31,2018-01-09
ORD002520,CUST01378,delivered,2017-12-31,2018-01-12
ORD002521,CUST02078,delivered,2017-12-31,2018-01-23
ORD002522,CUST02088,delivered,2018-01-01,2018-01-20
ORD002523,CUST02181,delivered,2018-01-01,2018-01-30
ORD002524,CUST02007,delivered,2018-01-01,2018-01-05
ORD002525,CUST02903,delivered,2018-01-01,2018-01-18
ORD002526,CUST02306,delivered,2018-01-01,2018-01-23
ORD002527,CUST01228,delivered,2018-01-01,2018-01-31
ORD002528,CUST01946,processing,2018-01-01,2018-01-19
ORD002529,CUST00069,delivered,2018-01-02,2018-01-06
ORD002530,CUST01509,processing,2018-01-02,2018-01-16
ORD002531,CUST01357,delivered,2018-01-02,2018-01-05
ORD002532,CUST02760,delivered,2018-01-02,2018-01-24
ORD002533,CUST00449,delivered,2018-01-02,2018-01-19
ORD002534,CUST01707,delivered,2018-01-02,2018-01-15
ORD002535,CUST02391,delivered,2018-01-03,2018-01-15
ORD002536,CUST01261,delivered,2018-01-03,2018-01-17
ORD002537,CUST02971,delivered,2018-01-03,2018-01-09
ORD002538,CUST02819,delivered,2018-01-03,2018-01-06
ORD002539,CUST02578,delivered,2018-01-03,2018-01-17
ORD002540,CUST00110,delivered,2018-01-03,2018-01-29
ORD002541,CUST02445,delivered,2018-01-03,2018-01-11
ORD002542,CUST01944,delivered,2018-01-03,2018-01-18
ORD002543,CUST01088,delivered,2018-01-03,2018-01-17
ORD002544,CUST02686,delivered,2018-01-03,2018-01-06
ORD002545,CUST02370,delivered,2018-01-03,2018-01-09
ORD002546,CUST02366,delivered,2018-01-03,2018-01-19
ORD002547,CUST00933,delivered,2018-01-04,2018-01-22
ORD002548,CUST02955,delivered,2018-01-04,2018-01-13
ORD002549,CUST00211,delivered,2018-01-04,2018-01-09
ORD002550,CUST02391,delivered,2018-01-04,2018-01-23
ORD002551,CUST01968,delivered,2018-01-04,2018-01-23
ORD002552,CUST00699,delivered,2018-01-04,2018-01-11
ORD002553,CUST02148,delivered,2018-01-04,2018-01-20
ORD002554,CUST02577,canceled,2018-01-04,2018-01-10
ORD002555,CUST02954,delivered,2018-01-04,2018-01-22
ORD002556,CUST02539,processing,2018-01-05,2018-01-08
ORD002557,CUST01558,delivered,2018-01-05,2018-01-12
ORD002558,CUST00606,delivered,2018-01-05,2018-02-01
ORD002559,CUST02789,delivered,2018-01-05,2018-01-29
ORD002560,CUST00993,delivered,2018-01-05,2018-01-16
ORD002561,CUST00130,delivered,2018-01-05,2018-01-15
ORD002562,CUST02346,delivered,2018-01-05,2018-01-23
ORD002563,CUST02870,delivered,2018-01-05,2018-01-20
ORD002564,CUST00451,delivered,2018-01-05,2018-01-19
ORD002565,CUST00782,delivered,2018-01-05,2018-01-17
ORD002566,CUST00078,delivered,2018-01-05,2018-01-19
ORD002567,CUST01807,delivered,2018-01-05,2018-01-21
ORD002568,CUST01285,delivered,2018-01-06,2018-01-14
ORD002569,CUST01716,delivered,2018-01-06,2018-01-26
ORD002570,CUST00621,canceled,2018-01-06,2018-02-03
ORD002571,CUST01692,delivered,2018-01-06,2018-01-17
ORD002572,CUST02829,canceled,2018-01-06,2018-01-12
ORD002573,CUST00836,delivered,2018-01-06,2018-01-23
ORD002574,CUST01681,delivered,2018-01-06,2018-01-30
ORD002575,CUST02056,delivered,2018-01-07,2018-02-05
ORD002576,CUST02505,delivered,2018-01-07,2018-01-24
ORD002577,CUST01932,processing,2018-01-07,2018-01-15
ORD002578,CUST02980,delivered,2018-01-07,2018-01-14
ORD002579,CUST00256,delivered,2018-01-07,2018-01-21
ORD002580,CUST02891,delivered,2018-01-07,2018-02-02
ORD002581,CUST00566,delivered,2018-01-08,2018-01-24
ORD002582,CUST02125,shipped,2018-01-08,2018-01-11
ORD002583,CUST00850,delivered,2018-01-08,2018-01-22
ORD002584,CUST02298,delivered,2018-01-08,2018-02-07
ORD002585,CUST01332,delivered,2018-01-08,2018-02-02
ORD002586,CUST02713,delivered,2018-01-08,2018-01-17
ORD002587,CUST01960,delivered,2018-01-08,2018-01-14
ORD002588,CUST02153,delivered,2018-01-08,2018-01-17
ORD002589,CUST01544,delivered,2018-01-08,2018-01-20
ORD002590,CUST01286,delivered,2018-01-08,2018-01-12
ORD002591,CUST00710,delivered,2018-01-08,2018-01-15
ORD002592,CUST01883,delivered,2018-01-09,2018-01-24
ORD002593,CUST02184,delivered,2018-01-09,2018-01-25
ORD002594,CUST01403,delivered,2018-01-09,2018-02-04
ORD002595,CUST02238,delivered,2018-01-10,2018-01-23
ORD002596,CUST01452,delivered,2018-01-10,2018-01-14
ORD002597,CUST02769,delivered,2018-01-10,2018-01-18
ORD002598,CUST02953,delivered,2018-01-10,2018-02-03
ORD002599,CUST02789,delivered,2018-01-10,2018-01-19
ORD002600,CUST02635,delivered,2018-01-10,2018-01-28
ORD002601,CUST02840,delivered,2018-01-10,2018-02-03
ORD002602,CUST01083,delivered,2018-01-10,2018-01-21
ORD002603,CUST02499,delivered,2018-01-10,2018-01-16
ORD002604,CUST01984,delivered,2018-01-11,2018-01-27
ORD002605,CUST00788,delivered,2018-01-11,2018-01-29
ORD002606,CUST01010,delivered,2018-01-11,2018-01-31
ORD002607,CUST01143,delivered,2018-01-11,2018-01-29
ORD002608,CUST02286,delivered,2018-01-11,2018-02-08
ORD002609,CUST01223,delivered,2018-01-11,2018-02-04
ORD002610,CUST00922,delivered,2018-01-11,2018-02-05
ORD002611,CUST01220,delivered,2018-01-12,2018-01-19
ORD002612,CUST01184,delivered,2018-01-12,2018-01-25
ORD002613,CUST02888,delivered,2018-01-12,2018-02-08
ORD002614,CUST00850,delivered,2018-01-12,2018-02-08
ORD002615,CUST02828,delivered,2018-01-12,2018-02-08
ORD002616,CUST02888,delivered,2018-01-12,2018-01-27
ORD002617,CUST02003,delivered,2018-01-12,2018-01-31
ORD002618,CUST01299,delivered,2018-01-13,2018-02-08
ORD002619,CUST01966,delivered,2018-01-13,2018-02-08
ORD002620,CUST01429,delivered,2018-01-13,2018-02-11
ORD002621,CUST02296,delivered,2018-01-13,2018-02-11
ORD002622,CUST02956,shipped,2018-01-14,2018-01-29
ORD002623,CUST01121,delivered,2018-01-14,2018-01-21
ORD002624,CUST01179,canceled,2018-01-14,2018-01-20
ORD002625,CUST00500,delivered,2018-01-14,2018-01-20
ORD002626,CUST02349,processing,2018-01-14,2018-02-11
ORD002627,CUST02772,delivered,2018-01-14,2018-01-17
ORD002628,CUST02225,delivered,2018-01-14,2018-01-21
ORD002629,CUST01556,delivered,2018-01-14,2018-01-21
ORD002630,CUST01617,delivered,2018-01-14,2018-01-28
ORD002631,CUST01414,delivered,2018-01-14,2018-02-02
ORD002632,CUST00600,delivered,2018-01-15,2018-01-18
ORD002633,CUST01190,delivered,2018-01-15,2018-02-11
ORD002634,CUST00173,delivered,2018-01-15,2018-02-08
ORD002635,CUST01179,delivered,2018-01-15,2018-01-25
ORD002636,CUST02926,delivered,2018-01-15,2018-01-19
ORD002637,CUST00324,processing,2018-01-16,2018-02-09
ORD002638,CUST01419,delivered,2018-01-16,2018-02-14
ORD002639,CUST01812,processing,2018-01-16,2018-01-29
ORD002640,CUST02687,delivered,2018-01-16,2018-02-01
ORD002641,CUST01051,delivered,2018-01-16,2018-02-07
ORD002642,CUST01963,delivered,2018-01-16,2018-02-11
ORD002643,CUST00877,delivered,2018-01-17,2018-01-20
ORD002644,CUST00828,delivered,2018-01-17,2018-02-02
ORD002645,CUST02207,delivered,2018-01-17,2018-02-04
ORD002646,CUST01111,delivered,2018-01-17,2018-01-29
ORD002647,CUST02303,processing,2018-01-17,2018-01-29
ORD002648,CUST02852,delivered,2018-01-17,2018-02-04
ORD002649,CUST01113,delivered,2018-01-17,2018-01-22
ORD002650,CUST00563,delivered,2018-01-17,2018-02-13
ORD002651,CUST00448,delivered,2018-01-18,2018-02-03
ORD002652,CUST02522,delivered,2018-01-18,2018-01-28
ORD002653,CUST02404,delivered,2018-01-18,2018-02-09
ORD002654,CUST00981,delivered,2018-01-18,2018-01-25
ORD002655,CUST00994,delivered,2018-01-18,2018-02-13
ORD002656,CUST00208,delivered,2018-01-18,2018-02-06
ORD002657,CUST02744,delivered,2018-01-18,2018-01-26
ORD002658,CUST02176,shipped,2018-01-18,2018-01-28
ORD002659,CUST00925,delivered,2018-01-19,2018-01-30
ORD002660,CUST02614,delivered,2018-01-19,2018-02-15
ORD002661,CUST00954,delivered,2018-01-19,2018-01-25
ORD002662,CUST00216,shipped,2018-01-20,2018-02-19
ORD002663,CUST00411,delivered,2018-01-20,2018-01-31
ORD002664,CUST01693,delivered,2018-01-20,2018-02-14
ORD002665,CUST01353,delivered,2018-01-20,2018-01-30
ORD002666,CUST02939,delivered,2018-01-20,2018-02-13
ORD002667,CUST01935,delivered,2018-01-20,2018-02-18
ORD002668,CUST00412,delivered,2018-01-21,2018-02-06
ORD002669,CUST02791,delivered,2018-01-21,2018-01-30
ORD002670,CUST00564,delivered,2018-01-21,2018-02-08
ORD002671,CUST00022,delivered,2018-01-21,2018-02-15
ORD002672,CUST02255,delivered,2018-01-21,2018-02-18
ORD002673,CUST00647,delivered,2018-01-22,2018-02-19
ORD002674,CUST01667,delivered,2018-01-22,2018-01-28
ORD002675,CUST02675,shipped,2018-01-22,2018-02-16
ORD002676,CUST01949,delivered,2018-01-22,2018-02-17
ORD002677,CUST01956,delivered,2018-01-22,2018-02-10
ORD002678,CUST02665,delivered,2018-01-22,2018-02-13
ORD002679,CUST00817,delivered,2018-01-22,2018-01-30
ORD002680,CUST01177,delivered,2018-01-23,2018-02-01
ORD002681,CUST01316,delivered,2018-01-23,2018-02-22
ORD002682,CUST01170,delivered,2018-01-23,2018-02-13
ORD002683,CUST02646,delivered,2018-01-23,2018-02-15
ORD002684,CUST00243,delivered,2018-01-23,2018-02-15
ORD002685,CUST00367,delivered,2018-01-24,2018-01-31
ORD002686,CUST02672,delivered,2018-01-24,2018-02-03
ORD002687,CUST02352,delivered,2018-01-24,2018-01-30
ORD002688,CUST00952,delivered,2018-01-24,2018-01-31
ORD002689,CUST02192,delivered,2018-01-24,2018-02-08
ORD002690,CUST02962,delivered,2018-01-24,2018-01-28
ORD002691,CUST00153,delivered,2018-01-24,2018-02-04
ORD002692,CUST00718,delivered,2018-01-25,2018-02-03
ORD002693,CUST01712,delivered,2018-01-25,2018-02-01
ORD002694,CUST00721,delivered,2018-01-25,2018-02-10
ORD002695,CUST00149,processing,2018-01-25,2018-01-28
ORD002696,CUST01627,delivered,2018-01-26,2018-02-17
ORD002697,CUST02030,delivered,2018-01-26,2018-02-04
ORD002698,CUST00764,delivered,2018-01-26,2018-01-31
ORD002699,CUST01186,delivered,2018-01-26,2018-02-25
ORD002700,CUST00154,delivered,2018-01-26,2018-01-30
ORD002701,CUST00038,delivered,2018-01-26,2018-02-10
ORD002702,CUST01223,processing,2018-01-26,2018-02-11
ORD002703,CUST02327,delivered,2018-01-26,2018-02-14
ORD002704,CUST02469,delivered,2018-01-26,2018-02-07
ORD002705,CUST00440,delivered,2018-01-26,2018-02-20
ORD002706,CUST01373,delivered,2018-01-26,2018-02-18
ORD002707,CUST01166,delivered,2018-01-26,2018-02-05
ORD002708,CUST01862,delivered,2018-01-26,2018-02-05
ORD002709,CUST02627,delivered,2018-01-27,2018-02-09
ORD002710,CUST02226,delivered,2018-01-27,2018-02-12
ORD002711,CUST02148,delivered,2018-01-27,2018-02-14
ORD002712,CUST02024,delivered,2018-01-27,2018-01-31
ORD002713,CUST00550,delivered,2018-01-27,2018-02-15
ORD002714,CUST02066,delivered,2018-01-27,2018-02-12
ORD002715,CUST01918,delivered,2018-01-27,2018-02-19
ORD002716,CUST01118,delivered,2018-01-27,2018-01-31
ORD002717,CUST00790,delivered,2018-01-28,2018-02-09
ORD002718,CUST00462,processing,2018-01-28,2018-02-03
ORD002719,CUST01355,delivered,2018-01-28,2018-02-08
ORD002720,CUST00666,delivered,2018-01-28,2018-02-11
ORD002721,CUST02995,shipped,2018-01-28,2018-02-08
ORD002722,CUST01880,delivered,2018-01-29,2018-02-12
ORD002723,CUST02656,delivered,2018-01-29,2018-02-23
ORD002724,CUST01054,delivered,2018-01-29,2018-02-14
ORD002725,CUST02944,delivered,2018-01-29,2018-02-08
ORD002726,CUST00763,delivered,2018-01-29,2018-02-11
ORD002727,CUST00058,delivered,2018-01-29,2018-02-02
ORD002728,CUST01381,delivered,2018-01-29,2018-02-06
ORD002729,CUST01209,delivered,2018-01-29,2018-02-02
ORD002730,CUST02326,delivered,2018-01-29,2018-02-01
ORD002731,CUST02763,delivered,2018-01-30,2018-02-03
ORD002732,CUST00792,delivered,2018-01-30,2018-02-23
ORD002733,CUST00719,delivered,2018-01-30,2018-02-25
ORD002734,CUST02503,processing,2018-01-30,2018-02-12
ORD002735,CUST02617,canceled,2018-01-30,2018-02-08
ORD002736,CUST01661,delivered,2018-01-30,2018-02-11
ORD002737,CUST01752,processing,2018-01-30,2018-02-17
ORD002738,CUST02111,delivered,2018-01-31,2018-02-11
ORD002739,CUST01344,processing,2018-01-31,2018-02-22
ORD002740,CUST00356,delivered,2018-01-31,2018-02-06
ORD002741,CUST01642,delivered,2018-02-01,2018-02-17
ORD002742,CUST02742,delivered,2018-02-01,2018-02-09
ORD002743,CUST00391,delivered,2018-02-01,2018-02-12
ORD002744,CUST00757,delivered,2018-02-01,2018-02-19
ORD002745,CUST00576,delivered,2018-02-01,2018-02-15
ORD002746,CUST01956,delivered,2018-02-01,2018-02-14
ORD002747,CUST01326,delivered,2018-02-01,2018-02-13
ORD002748,CUST01017,delivered,2018-02-01,2018-02-07
ORD002749,CUST00028,delivered,2018-02-02,2018-02-08
ORD002750,CUST01069,delivered,2018-02-02,2018-02-26
ORD002751,CUST01572,delivered,2018-02-02,2018-02-05
ORD002752,CUST00965,delivered,2018-02-02,2018-02-26
ORD002753,CUST01830,delivered,2018-02-02,2018-02-22
ORD002754,CUST01094,delivered,2018-02-02,2018-03-01
ORD002755,CUST01351,canceled,2018-02-02,2018-03-04
ORD002756,CUST01237,delivered,2018-02-02,2018-02-09
ORD002757,CUST02386,delivered,2018-02-03,2018-02-16
ORD002758,CUST02961,shipped,2018-02-03,2018-02-17
ORD002759,CUST02347,delivered,2018-02-03,2018-03-01
ORD002760,CUST00047,delivered,2018-02-03,2018-03-03
ORD002761,CUST01072,delivered,2018-02-03,2018-02-17
ORD002762,CUST02678,delivered,2018-02-03,2018-03-01
ORD002763,CUST01473,delivered,2018-02-03,2018-03-02
ORD002764,CUST02838,delivered,2018-02-04,2018-02-25
ORD002765,CUST00968,delivered,2018-02-04,2018-02-23
ORD002766,CUST00255,processing,2018-02-04,2018-02-26
ORD002767,CUST02736,delivered,2018-02-04,2018-02-18
ORD002768,CUST00485,delivered,2018-02-04,2018-02-14
ORD002769,CUST01907,delivered,2018-02-04,2018-02-27
ORD002770,CUST01257,delivered,2018-02-04,2018-02-15
ORD002771,CUST00655,delivered,2018-02-04,2018-02-13
ORD002772,CUST01661,delivered,2018-02-04,2018-02-25
ORD002773,CUST02811,delivered,2018-02-04,2018-02-19
ORD002774,CUST02059,delivered,2018-02-05,2018-02-10
ORD002775,CUST02882,delivered,2018-02-05,2018-02-11
ORD002776,CUST01274,delivered,2018-02-05,2018-02-12
ORD002777,CUST02828,delivered,2018-02-05,2018-02-28
ORD002778,CUST00481,delivered,2018-02-05,2018-03-03
ORD002779,CUST02617,delivered,2018-02-06,2018-02-28
ORD002780,CUST01209,delivered,2018-02-06,2018-02-12
ORD002781,CUST01506,delivered,2018-02-06,2018-02-10
ORD002782,CUST02518,delivered,2018-02-06,2018-02-27
ORD002783,CUST00905,processing,2018-02-06,2018-03-01
ORD002784,CUST00898,delivered,2018-02-07,2018-03-08
ORD002785,CUST00548,shipped,2018-02-07,2018-02-16
ORD002786,CUST01959,delivered,2018-02-07,2018-02-16
ORD002787,CUST00628,processing,2018-02-07,2018-03-04
ORD002788,CUST01864,delivered,2018-02-07,2018-02-24
ORD002789,CUST02482,processing,2018-02-07,2018-02-13
ORD002790,CUST01531,processing,2018-02-07,2018-02-12
ORD002791,CUST01704,delivered,2018-02-07,2018-02-27
ORD002792,CUST02876,processing,2018-02-07,2018-03-01
ORD002793,CUST02250,delivered,2018-02-07,2018-02-20
ORD002794,CUST01929,delivered,2018-02-08,2018-02-20
ORD002795,CUST02202,delivered,2018-02-08,2018-03-06
ORD002796,CUST02721,delivered,2018-02-08,2018-02-26
ORD002797,CUST00895,delivered,2018-02-08,2018-03-07
ORD002798,CUST01014,delivered,2018-02-08,2018-02-17
ORD002799,CUST02787,processing,2018-02-08,2018-02-28
ORD002800,CUST02441,delivered,2018-02-08,2018-03-06
ORD002801,CUST00336,delivered,2018-02-08,2018-02-15
ORD002802,CUST02153,canceled,2018-02-09,2018-02-13
ORD002803,CUST01830,canceled,2018-02-09,2018-02-16
ORD002804,CUST02164,processing,2018-02-09,2018-02-18
ORD002805,CUST02883,delivered,2018-02-09,2018-02-25
ORD002806,CUST01482,processing,2018-02-09,2018-03-01
ORD002807,CUST00320,delivered,2018-02-09,2018-03-06
ORD002808,CUST02311,delivered,2018-02-09,2018-02-20
ORD002809,CUST00460,delivered,2018-02-09,2018-03-08
ORD002810,CUST00253,delivered,2018-02-09,2018-03-11
ORD002811,CUST02244,delivered,2018-02-09,2018-03-11
ORD002812,CUST02071,delivered,2018-02-10,2018-03-02
ORD002813,CUST00829,delivered,2018-02-10,2018-02-24
ORD002814,CUST02346,delivered,2018-02-10,2018-02-24
ORD002815,CUST02199,delivered,2018-02-10,2018-02-27
ORD002816,CUST00614,delivered,2018-02-11,2018-03-06
ORD002817,CUST00674,delivered,2018-02-11,2018-03-08
ORD002818,CUST01344,delivered,2018-02-11,2018-02-17
ORD002819,CUST02132,delivered,2018-02-11,2018-02-27
ORD002820,CUST01810,delivered,2018-02-11,2018-02-16
ORD002821,CUST00477,canceled,2018-02-11,2018-03-01
ORD002822,CUST02787,delivered,2018-02-12,2018-02-28
ORD002823,CUST00842,delivered,2018-02-12,2018-03-03
ORD002824,CUST02937,delivered,2018-02-12,2018-03-03
ORD002825,CUST02389,delivered,2018-02-12,2018-03-12
ORD002826,CUST02003,delivered,2018-02-12,2018-02-15
ORD002827,CUST00373,delivered,2018-02-12,2018-02-20
ORD002828,CUST02091,delivered,2018-02-12,2018-03-06
ORD002829,CUST01825,delivered,2018-02-13,2018-02-24
ORD002830,CUST00228,delivered,2018-02-13,2018-03-10
ORD002831,CUST01858,delivered,2018-02-13,2018-02-20
ORD002832,CUST00541,delivered,2018-02-13,2018-02-25
ORD002833,CUST02103,delivered,2018-02-13,2018-02-17
ORD002834,CUST01702,delivered,2018-02-13,2018-03-06
ORD002835,CUST01872,delivered,2018-02-14,2018-02-18
ORD002836,CUST02310,canceled,2018-02-14,2018-03-14
ORD002837,CUST00237,processing,2018-02-14,2018-03-11
ORD002838,CUST02289,delivered,2018-02-14,2018-02-23
ORD002839,CUST01894,delivered,2018-02-14,2018-03-12
ORD002840,CUST02756,delivered,2018-02-15,2018-03-16
ORD002841,CUST01263,delivered,2018-02-15,2018-03-02
ORD002842,CUST02963,delivered,2018-02-15,2018-03-05
ORD002843,CUST00090,canceled,2018-02-15,2018-03-11
ORD002844,CUST01622,processing,2018-02-15,2018-03-07
ORD002845,CUST01043,delivered,2018-02-15,2018-03-17
ORD002846,CUST00013,delivered,2018-02-15,2018-03-06
ORD002847,CUST00893,delivered,2018-02-15,2018-02-20
ORD002848,CUST02369,delivered,2018-02-15,2018-02-23
ORD002849,CUST00300,delivered,2018-02-16,2018-03-05
ORD002850,CUST00186,delivered,2018-02-16,2018-03-15
ORD002851,CUST01736,delivered,2018-02-16,2018-03-07
ORD002852,CUST01412,delivered,2018-02-16,2018-03-03
ORD002853,CUST02869,delivered,2018-02-16,2018-03-08
ORD002854,CUST00262,canceled,2018-02-16,2018-03-15
ORD002855,CUST02217,delivered,2018-02-16,2018-03-03
ORD002856,CUST00247,delivered,2018-02-17,2018-03-04
ORD002857,CUST00283,delivered,2018-02-17,2018-03-11
ORD002858,CUST01934,delivered,2018-02-17,2018-02-28
ORD002859,CUST00130,delivered,2018-02-18,2018-02-27
ORD002860,CUST01176,delivered,2018-02-18,2018-02-26
ORD002861,CUST01675,shipped,2018-02-18,2018-02-21
ORD002862,CUST00738,delivered,2018-02-18,2018-02-26
ORD002863,CUST00555,processing,2018-02-18,2018-03-11
ORD002864,CUST02628,delivered,2018-02-18,2018-02-27
ORD002865,CUST02988,delivered,2018-02-18,2018-03-11
ORD002866,CUST02646,delivered,2018-02-19,2018-03-16
ORD002867,CUST01722,delivered,2018-02-19,2018-02-22
ORD002868,CUST01534,delivered,2018-02-19,2018-03-19
ORD002869,CUST01567,delivered,2018-02-19,2018-03-10
ORD002870,CUST01838,delivered,2018-02-19,2018-03-08
ORD002871,CUST01547,shipped,2018-02-19,2018-03-10
ORD002872,CUST01539,canceled,2018-02-19,2018-03-16
ORD002873,CUST00329,shipped,2018-02-19,2018-03-17
ORD002874,CUST02797,delivered,2018-02-20,2018-03-11
ORD002875,CUST02711,delivered,2018-02-20,2018-03-03
ORD002876,CUST02209,delivered,2018-02-20,2018-03-04
ORD002877,CUST00545,delivered,2018-02-20,2018-03-22
ORD002878,CUST02677,delivered,2018-02-20,2018-03-02
ORD002879,CUST01425,delivered,2018-02-20,2018-03-04
ORD002880,CUST00486,delivered,2018-02-20,2018-03-17
ORD002881,CUST00732,delivered,2018-02-20,2018-03-03
ORD002882,CUST02201,shipped,2018-02-20,2018-03-12
ORD002883,CUST01610,delivered,2018-02-21,2018-02-27
ORD002884,CUST02167,delivered,2018-02-21,2018-03-01
ORD002885,CUST00522,delivered,2018-02-21,2018-03-03
ORD002886,CUST02982,canceled,2018-02-21,2018-02-25
ORD002887,CUST00913,delivered,2018-02-22,2018-03-14
ORD002888,CUST00015,delivered,2018-02-22,2018-03-04
ORD002889,CUST00094,delivered,2018-02-22,2018-03-06
ORD002890,CUST01223,delivered,2018-02-23,2018-02-27
ORD002891,CUST01897,delivered,2018-02-23,2018-03-18
ORD002892,CUST02759,delivered,2018-02-23,2018-03-02
ORD002893,CUST02946,delivered,2018-02-23,2018-03-06
ORD002894,CUST02231,delivered,2018-02-23,2018-03-02
ORD002895,CUST01738,delivered,2018-02-23,2018-03-06
ORD002896,CUST02179,shipped,2018-02-24,2018-03-26
ORD002897,CUST01554,delivered,2018-02-24,2018-03-24
ORD002898,CUST00941,delivered,2018-02-24,2018-02-28
ORD002899,CUST01014,delivered,2018-02-24,2018-03-19
ORD002900,CUST01887,delivered,2018-02-24,2018-03-06
ORD002901,CUST01418,delivered,2018-02-24,2018-03-25
ORD002902,CUST00636,delivered,2018-02-25,2018-03-06
ORD002903,CUST01130,delivered,2018-02-25,2018-03-17
ORD002904,CUST00773,delivered,2018-02-25,2018-03-03
ORD002905,CUST02970,delivered,2018-02-25,2018-02-28
ORD002906,CUST00463,delivered,2018-02-25,2018-03-20
ORD002907,CUST00132,processing,2018-02-26,2018-03-12
ORD002908,CUST02705,delivered,2018-02-26,2018-03-21
ORD002909,CUST01718,delivered,2018-02-26,2018-03-20
ORD002910,CUST02519,delivered,2018-02-26,2018-03-12
ORD002911,CUST00065,delivered,2018-02-26,2018-03-11
ORD002912,CUST00986,delivered,2018-02-26,2018-03-03
ORD002913,CUST00845,delivered,2018-02-26,2018-03-23
ORD002914,CUST00276,processing,2018-02-26,2018-03-18
ORD002915,CUST00414,delivered,2018-02-26,2018-03-09
ORD002916,CUST02433,delivered,2018-02-26,2018-03-24
ORD002917,CUST00138,delivered,2018-02-26,2018-03-05
ORD002918,CUST01829,delivered,2018-02-27,2018-03-15
ORD002919,CUST02449,delivered,2018-02-27,2018-03-21
ORD002920,CUST02753,delivered,2018-02-27,2018-03-11
ORD002921,CUST02881,delivered,2018-02-27,2018-03-12
ORD002922,CUST00200,delivered,2018-02-27,2018-03-03
ORD002923,CUST01003,delivered,2018-02-27,2018-03-22
ORD002924,CUST00182,delivered,2018-02-27,2018-03-28
ORD002925,CUST01648,delivered,2018-02-27,2018-03-02
ORD002926,CUST01798,canceled,2018-02-27,2018-03-28
ORD002927,CUST00960,delivered,2018-02-27,2018-03-13
ORD002928,CUST02211,processing,2018-02-27,2018-03-09
ORD002929,CUST00890,delivered,2018-02-27,2018-03-25
ORD002930,CUST00232,delivered,2018-02-27,2018-03-10
ORD002931,CUST00574,delivered,2018-02-28,2018-03-08
ORD002932,CUST02064,delivered,2018-02-28,2018-03-11
ORD002933,CUST01185,delivered,2018-02-28,2018-03-03
ORD002934,CUST00960,delivered,2018-02-28,2018-03-20
ORD002935,CUST02997,delivered,2018-02-28,2018-03-24
ORD002936,CUST02360,delivered,2018-02-28,2018-03-30
ORD002937,CUST01307,delivered,2018-02-28,2018-03-27
ORD002938,CUST02366,delivered,2018-02-28,2018-03-27
ORD002939,CUST02450,processing,2018-02-28,2018-03-21
ORD002940,CUST02755,delivered,2018-02-28,2018-03-06
ORD002941,CUST01314,delivered,2018-02-28,2018-03-26
ORD002942,CUST00971,delivered,2018-03-01,2018-03-27
ORD002943,CUST01237,delivered,2018-03-01,2018-03-26
ORD002944,CUST00587,delivered,2018-03-01,2018-03-16
ORD002945,CUST02705,delivered,2018-03-01,2018-03-24
ORD002946,CUST02136,delivered,2018-03-01,2018-03-12
ORD002947,CUST00906,delivered,2018-03-01,2018-03-31
ORD002948,CUST01694,delivered,2018-03-01,2018-03-24
ORD002949,CUST01231,delivered,2018-03-01,2018-03-24
ORD002950,CUST01128,canceled,2018-03-02,2018-03-24
ORD002951,CUST00250,delivered,2018-03-02,2018-03-22
ORD002952,CUST02281,delivered,2018-03-02,2018-03-11
ORD002953,CUST02424,delivered,2018-03-02,2018-03-31
ORD002954,CUST00718,delivered,2018-03-02,2018-03-19
ORD002955,CUST02565,canceled,2018-03-02,2018-03-12
ORD002956,CUST02781,delivered,2018-03-02,2018-03-15
ORD002957,CUST01750,delivered,2018-03-02,2018-03-13
ORD002958,CUST02277,shipped,2018-03-02,2018-03-11
ORD002959,CUST02031,delivered,2018-03-03,2018-03-24
