order_id,item_id,product_category,price,freight_value
ORD002597,3641,beauty,90.39,19.96
ORD002598,3642,home_appliances,291.68,26.04
ORD002599,3643,food,62.9,28.75
ORD002600,3644,sports,126.79,27.39
ORD002601,3645,beauty,159.09,22.35
ORD002602,3646,health,198.84,39.66
ORD002602,3647,books,49.57,17.96
ORD002602,3648,home_appliances,392.03,33.41
ORD002603,3649,home_appliances,809.56,13.33
ORD002603,3650,fashion,319.32,56.45
ORD002604,3651,home_appliances,1119.01,10.22
ORD002605,3652,fashion,120.49,35.77
ORD002605,3653,fashion,345.29,33.1
ORD002606,3654,home_appliances,842.53,50.56
ORD002607,3655,fashion,266.39,50.55
ORD002608,3656,electronics,601.25,35.89
ORD002608,3657,furniture,811.76,58.41
ORD002609,3658,sports,427.27,57.07
ORD002610,3659,furniture,1408.63,16.25
ORD002611,3660,electronics,1130.69,51.43
ORD002611,3661,sports,386.01,18.35
ORD002612,3662,home_appliances,705.88,47.34
ORD002613,3663,electronics,1615.93,24.62
ORD002613,3664,fashion,282.99,34.04
ORD002614,3665,home_appliances,251.1,40.13
ORD002615,3666,furniture,475.71,12.4
ORD002616,3667,toys,62.53,24.76
ORD002617,3668,fashion,278.34,12.59
ORD002618,3669,home_appliances,1071.65,43.11
ORD002618,3670,health,82.54,40.95
ORD002619,3671,beauty,135.44,16.02
ORD002619,3672,sports,352.36,15.42
ORD002619,3673,fashion,257.97,27.49
ORD002620,3674,books,78.81,12.03
ORD002621,3675,beauty,154.8,21.73
ORD002622,3676,fashion,80.24,45.67
ORD002623,3677,furniture,1307.55,57.25
ORD002624,3678,fashion,288.79,19.81
ORD002624,3679,home_appliances,450.29,44.73
ORD002624,3680,electronics,541.19,13.8
ORD002625,3681,health,228.82,32.93
ORD002626,3682,fashion,276.53,31.07
ORD002627,3683,fashion,311.58,39.34
ORD002627,3684,electronics,1911.49,11.86
ORD002628,3685,electronics,1035.14,51.44
ORD002628,3686,electronics,414.26,35.2
ORD002629,3687,fashion,246.55,20.45
ORD002630,3688,home_appliances,586.26,32.79
ORD002631,3689,toys,75.31,24.45
ORD002632,3690,fashion,222.6,14.46
ORD002633,3691,fashion,195.88,38.51
ORD002634,3692,home_appliances,1220.3,45.54
ORD002634,3693,furniture,1481.94,29.37
ORD002635,3694,toys,169.97,11.15
ORD002636,3695,furniture,1439.65,44.63
ORD002637,3696,home_appliances,614.87,48.93
ORD002637,3697,electronics,1028.55,26.65
ORD002638,3698,sports,166.58,46.03
ORD002638,3699,beauty,108.02,11.97
ORD002639,3700,toys,148.05,17.06
ORD002640,3701,beauty,67.27,43.33
ORD002641,3702,electronics,537.63,11.2
ORD002642,3703,fashion,322.17,34.78
ORD002642,3704,electronics,1926.97,20.15
ORD002643,3705,sports,390.2,59.42
ORD002644,3706,home_appliances,905.45,20.85
ORD002645,3707,books,137.61,50.59
ORD002646,3708,electronics,1555.81,39.47
ORD002647,3709,sports,193.92,37.65
ORD002648,3710,beauty,211.91,25.49
ORD002649,3711,food,33.88,42.18
ORD002649,3712,furniture,703.11,57.59
ORD002650,3713,sports,477.33,47.8
ORD002651,3714,electronics,1583.35,12.47
ORD002652,3715,fashion,208.04,31.23
ORD002653,3716,home_appliances,420.39,55.81
ORD002654,3717,books,39.88,59.25
ORD002655,3718,home_appliances,316.78,52.65
ORD002656,3719,sports,411.92,54.71
ORD002656,3720,health,244.58,52.34
ORD002657,3721,furniture,564.35,59.68
ORD002657,3722,toys,54.12,58.97
ORD002658,3723,furniture,1109.21,47.08
ORD002659,3724,sports,298.88,20.14
ORD002660,3725,home_appliances,1228.73,14.73
ORD002661,3726,electronics,893.48,43.36
ORD002662,3727,home_appliances,658.19,53.18
ORD002663,3728,books,42.46,50.61
ORD002664,3729,beauty,69.66,34.76
ORD002665,3730,toys,145.31,37.13
ORD002666,3731,home_appliances,486.19,37.24
ORD002666,3732,furniture,1100.12,11.23
ORD002666,3733,beauty,129.3,48.8
ORD002667,3734,home_appliances,651.52,39.61
ORD002668,3735,home_appliances,693.85,51.54
ORD002669,3736,sports,375.11,32.38
ORD002670,3737,furniture,1487.41,26.24
ORD002671,3738,furniture,1022.67,54.6
ORD002672,3739,sports,285.52,39.04
ORD002673,3740,fashion,235.64,16.78
ORD002674,3741,home_appliances,714.85,31.69
ORD002675,3742,toys,100.83,11.25
ORD002675,3743,toys,185.94,28.47
ORD002675,3744,beauty,54.93,11.47
ORD002676,3745,beauty,237.01,16.24
ORD002677,3746,toys,164.91,26.48
ORD002678,3747,electronics,511.95,51.15
ORD002679,3748,furniture,722.98,29.82
ORD002680,3749,sports,276.56,42.41
ORD002680,3750,toys,89.34,31.43
ORD002681,3751,beauty,204.77,10.22
ORD002682,3752,fashion,253.31,41.93
ORD002683,3753,home_appliances,1085.27,34.56
ORD002684,3754,health,210.35,42.13
ORD002685,3755,sports,107.21,15.08
ORD002685,3756,toys,94.38,10.66
ORD002686,3757,home_appliances,875.56,34.67
ORD002687,3758,books,32.75,43.08
ORD002688,3759,electronics,689.85,21.35
ORD002689,3760,sports,428.34,41.7
ORD002690,3761,electronics,466.96,49.12
ORD002691,3762,electronics,1904.67,50.62
ORD002692,3763,furniture,1081.45,31.17
ORD002692,3764,fashion,316.48,32.56
ORD002693,3765,furniture,1181.73,24.41
ORD002694,3766,books,89.38,49.09
ORD002695,3767,sports,210.84,29.55
ORD002696,3768,sports,460.52,43.91
ORD002697,3769,fashion,291.11,37.14
ORD002697,3770,home_appliances,458.28,42.3
ORD002697,3771,fashion,186.8,22.72
ORD002698,3772,fashion,271.59,54.82
ORD002698,3773,food,73.01,30.94
ORD002699,3774,home_appliances,916.26,53.63
ORD002699,3775,home_appliances,1036.55,38.08
ORD002699,3776,toys,145.82,56.34
ORD002700,3777,furniture,1055.98,52.73
ORD002701,3778,fashion,368.59,51.49
ORD002701,3779,home_appliances,490.34,11.46
ORD002702,3780,home_appliances,614.92,33.55
ORD002703,3781,furniture,648.87,17.95
ORD002703,3782,toys,105.36,50.21
ORD002703,3783,sports,362.75,42.44
ORD002704,3784,toys,156.61,59.84
ORD002705,3785,toys,45.07,11.19
ORD002706,3786,fashion,314.91,28.06
ORD002706,3787,beauty,169.18,36.6
ORD002707,3788,electronics,1716.37,12.56
ORD002708,3789,electronics,1977.3,40.18
ORD002709,3790,electronics,1147.9,21.36
ORD002710,3791,furniture,1313.44,39.51
ORD002710,3792,fashion,311.54,27.27
ORD002711,3793,beauty,98.34,56.27
ORD002712,3794,electronics,1294.55,27.56
ORD002713,3795,beauty,187.83,41.8
ORD002714,3796,fashion,272.38,57.97
ORD002715,3797,fashion,143.09,13.24
ORD002716,3798,sports,408.71,44.33
ORD002716,3799,beauty,214.87,47.53
ORD002716,3800,sports,432.97,26.53
ORD002717,3801,beauty,231.13,15.58
ORD002718,3802,fashion,83.76,59.69
ORD002719,3803,fashion,340.48,50.86
ORD002720,3804,home_appliances,925.64,55.31
ORD002721,3805,fashion,282.57,36.18
ORD002721,3806,home_appliances,778.53,37.7
ORD002722,3807,fashion,177.67,14.01
ORD002723,3808,home_appliances,290.98,40.18
ORD002724,3809,electronics,771.44,14.69
ORD002724,3810,home_appliances,1151.88,25.22
ORD002724,3811,books,67.52,44.21
ORD002725,3812,beauty,234.76,30.89
ORD002726,3813,sports,143.06,32.78
ORD002727,3814,fashion,103.64,52.17
ORD002728,3815,beauty,216.09,28.73
ORD002728,3816,home_appliances,971.91,53.47
ORD002729,3817,home_appliances,1132.97,18.69
ORD002730,3818,home_appliances,775.72,35.56
ORD002731,3819,home_appliances,409.78,39.46
ORD002731,3820,furniture,808.68,21.7
ORD002732,3821,home_appliances,270.18,52.2
ORD002733,3822,sports,479.93,31.79
ORD002733,3823,home_appliances,309.32,26.78
ORD002733,3824,beauty,194.22,51.08
ORD002734,3825,furniture,450.05,43.86
ORD002735,3826,home_appliances,926.7,15.0
ORD002735,3827,electronics,1616.94,24.02
ORD002736,3828,books,140.37,36.53
ORD002737,3829,home_appliances,1100.21,14.52
ORD002738,3830,electronics,632.4,40.39
ORD002739,3831,fashion,88.86,43.98
ORD002740,3832,books,58.51,22.32
ORD002741,3833,fashion,186.33,28.93
ORD002742,3834,sports,144.08,26.56
ORD002743,3835,beauty,175.74,19.7
ORD002744,3836,toys,72.5,24.96
ORD002745,3837,sports,190.01,49.78
ORD002746,3838,beauty,221.15,43.22
ORD002746,3839,sports,293.46,43.91
ORD002747,3840,electronics,635.32,39.23
ORD002748,3841,furniture,1025.95,29.49
ORD002748,3842,books,70.77,13.21
ORD002748,3843,home_appliances,1107.23,35.46
ORD002749,3844,electronics,1383.01,47.18
ORD002749,3845,beauty,147.83,51.0
ORD002750,3846,electronics,1279.91,29.85
ORD002751,3847,books,83.12,43.97
ORD002751,3848,home_appliances,734.05,48.64
ORD002752,3849,sports,372.98,34.37
ORD002753,3850,fashion,330.13,47.02
ORD002754,3851,electronics,1781.42,12.82
ORD002754,3852,fashion,90.34,50.44
ORD002755,3853,electronics,1433.92,47.12
ORD002756,3854,sports,321.98,11.71
ORD002757,3855,furniture,1065.54,54.02
ORD002758,3856,fashion,194.93,48.06
ORD002759,3857,sports,119.01,10.43
ORD002760,3858,books,62.78,44.24
ORD002760,3859,home_appliances,597.99,41.27
ORD002761,3860,beauty,98.02,31.2
ORD002762,3861,electronics,1821.87,51.51
ORD002763,3862,home_appliances,321.67,53.57
ORD002764,3863,fashion,159.25,13.01
ORD002765,3864,electronics,404.68,21.75
ORD002766,3865,electronics,1673.75,18.69
ORD002767,3866,beauty,187.03,13.84
ORD002767,3867,books,76.41,16.08
ORD002768,3868,home_appliances,665.34,10.45
ORD002768,3869,sports,370.69,44.01
ORD002769,3870,beauty,248.07,46.91
ORD002770,3871,home_appliances,760.28,45.32
ORD002771,3872,home_appliances,434.19,12.14
ORD002772,3873,electronics,1518.0,14.99
ORD002773,3874,home_appliances,258.83,15.71
ORD002774,3875,sports,448.54,11.38
ORD002775,3876,sports,342.66,15.21
ORD002776,3877,electronics,994.1,48.24
ORD002777,3878,sports,132.2,23.24
ORD002777,3879,sports,244.72,56.74
ORD002778,3880,home_appliances,866.84,27.21
ORD002779,3881,electronics,697.7,31.39
ORD002780,3882,home_appliances,984.36,50.54
ORD002781,3883,beauty,150.1,47.5
ORD002782,3884,fashion,181.31,15.33
ORD002782,3885,beauty,202.98,29.08
ORD002783,3886,sports,475.98,28.61
ORD002783,3887,home_appliances,708.77,19.78
ORD002784,3888,home_appliances,997.44,51.16
ORD002784,3889,electronics,1567.1,20.87
ORD002785,3890,beauty,241.07,43.36
ORD002786,3891,fashion,311.24,54.29
ORD002786,3892,electronics,1078.82,46.38
ORD002786,3893,electronics,1922.28,15.52
ORD002787,3894,home_appliances,346.76,24.91
ORD002787,3895,sports,140.91,19.28
ORD002788,3896,electronics,1034.85,36.59
ORD002789,3897,toys,106.51,33.96
ORD002790,3898,home_appliances,627.11,58.85
ORD002790,3899,home_appliances,760.51,34.15
ORD002791,3900,fashion,242.62,58.06
ORD002792,3901,fashion,140.97,44.15
ORD002793,3902,fashion,293.68,44.5
ORD002793,3903,electronics,951.22,58.78
ORD002793,3904,beauty,78.99,57.75
ORD002794,3905,sports,364.53,18.38
ORD002794,3906,furniture,759.96,39.92
ORD002794,3907,fashion,88.1,23.21
ORD002795,3908,furniture,474.18,14.71
ORD002796,3909,electronics,1221.7,24.04
ORD002797,3910,electronics,540.01,15.71
ORD002798,3911,books,143.52,42.6
ORD002799,3912,home_appliances,927.15,36.29
ORD002799,3913,beauty,217.3,36.03
ORD002800,3914,sports,457.76,39.08
ORD002801,3915,sports,226.29,56.49
ORD002802,3916,home_appliances,360.38,37.31
ORD002803,3917,fashion,200.25,35.84
ORD002804,3918,sports,365.16,59.75
ORD002805,3919,electronics,523.15,20.56
ORD002805,3920,books,132.5,53.26
ORD002806,3921,toys,55.15,30.4
ORD002807,3922,electronics,1137.6,57.75
ORD002807,3923,toys,111.78,18.9
ORD002808,3924,home_appliances,668.55,25.25
ORD002808,3925,home_appliances,738.0,38.03
ORD002809,3926,sports,456.65,36.28
ORD002810,3927,sports,332.3,39.26
ORD002811,3928,food,33.34,12.37
ORD002812,3929,sports,105.19,13.84
ORD002812,3930,health,143.53,49.77
ORD002813,3931,electronics,754.89,59.18
ORD002814,3932,furniture,1262.8,22.1
ORD002815,3933,toys,92.71,38.92
ORD002816,3934,electronics,1502.8,51.74
ORD002816,3935,fashion,276.77,40.07
ORD002817,3936,fashion,307.96,35.18
ORD002817,3937,fashion,201.33,58.38
ORD002818,3938,beauty,233.41,37.41
ORD002818,3939,toys,64.5,52.53
ORD002819,3940,fashion,264.64,17.27
ORD002819,3941,fashion,363.32,27.1
ORD002819,3942,home_appliances,522.33,51.68
ORD002820,3943,electronics,1292.24,53.91
ORD002820,3944,sports,437.22,55.16
ORD002821,3945,toys,178.82,54.9
ORD002821,3946,furniture,427.55,45.16
ORD002822,3947,electronics,1697.76,16.08
ORD002823,3948,fashion,254.47,27.9
ORD002824,3949,fashion,306.77,22.58
ORD002825,3950,fashion,140.29,12.64
ORD002826,3951,toys,168.16,39.89
ORD002827,3952,beauty,205.03,41.09
ORD002828,3953,home_appliances,911.6,28.12
ORD002829,3954,sports,154.24,23.88
ORD002829,3955,beauty,162.48,47.46
ORD002830,3956,electronics,572.18,34.17
ORD002831,3957,electronics,1441.36,48.02
ORD002831,3958,electronics,1040.74,13.22
ORD002832,3959,fashion,261.51,19.61
ORD002832,3960,home_appliances,278.78,44.62
ORD002833,3961,beauty,191.32,58.73
ORD002834,3962,electronics,612.17,18.58
ORD002834,3963,electronics,1761.57,23.52
ORD002835,3964,home_appliances,1041.91,46.09
ORD002836,3965,electronics,1477.93,22.28
ORD002836,3966,beauty,136.78,25.43
ORD002837,3967,toys,55.98,49.55
ORD002838,3968,electronics,1617.25,37.64
ORD002839,3969,electronics,1976.4,11.54
ORD002839,3970,beauty,98.93,51.84
ORD002840,3971,beauty,111.53,30.57
ORD002841,3972,furniture,441.62,46.79
ORD002841,3973,home_appliances,315.13,26.82
ORD002842,3974,electronics,1684.33,24.25
ORD002842,3975,fashion,180.47,41.05
ORD002842,3976,sports,125.98,19.63
ORD002843,3977,fashion,265.89,25.0
ORD002844,3978,electronics,1413.5,12.79
ORD002845,3979,electronics,1776.12,43.37
ORD002845,3980,books,38.47,42.15
ORD002845,3981,fashion,170.86,23.36
ORD002846,3982,sports,170.17,41.71
ORD002846,3983,electronics,1168.46,45.56
ORD002847,3984,beauty,249.8,40.0
ORD002848,3985,sports,193.49,36.86
ORD002848,3986,electronics,800.08,51.74
ORD002849,3987,sports,401.8,40.44
ORD002850,3988,sports,192.2,49.7
ORD002851,3989,beauty,221.73,24.7
ORD002852,3990,beauty,152.48,19.39
ORD002853,3991,fashion,164.97,35.87
ORD002854,3992,food,40.59,33.63
ORD002855,3993,food,62.14,31.81
ORD002856,3994,beauty,151.55,48.8
ORD002857,3995,fashion,160.28,46.37
ORD002858,3996,furniture,1433.66,37.72
ORD002859,3997,home_appliances,454.2,51.06
ORD002860,3998,toys,66.09,47.96
ORD002861,3999,furniture,927.67,41.07
ORD002862,4000,fashion,370.65,33.98
ORD002863,4001,electronics,1310.91,50.33
ORD002864,4002,food,42.67,20.48
ORD002865,4003,toys,115.25,26.41
ORD002866,4004,electronics,1279.12,20.07
ORD002867,4005,sports,335.48,23.7
ORD002868,4006,furniture,554.72,23.74
ORD002869,4007,beauty,179.01,43.35
ORD002870,4008,home_appliances,699.97,36.94
ORD002871,4009,home_appliances,658.58,15.32
ORD002872,4010,toys,43.56,53.16
ORD002872,4011,toys,133.48,14.25
ORD002873,4012,home_appliances,332.04,11.32
ORD002874,4013,books,61.29,57.57
ORD002874,4014,beauty,239.07,15.13
ORD002875,4015,books,80.26,46.39
ORD002876,4016,fashion,237.85,35.26
ORD002877,4017,beauty,126.87,43.11
ORD002877,4018,fashion,341.05,44.15
ORD002877,4019,fashion,283.29,58.48
ORD002878,4020,toys,197.34,38.77
ORD002879,4021,toys,198.75,23.91
ORD002880,4022,electronics,936.2,30.45
ORD002880,4023,toys,132.26,57.42
ORD002881,4024,fashion,115.71,45.6
ORD002882,4025,furniture,1254.49,31.73
ORD002882,4026,home_appliances,953.01,39.39
ORD002882,4027,toys,168.25,16.22
ORD002883,4028,toys,92.87,59.02
ORD002883,4029,beauty,98.14,26.19
ORD002883,4030,beauty,148.1,47.23
ORD002884,4031,toys,88.14,59.64
ORD002884,4032,electronics,1058.04,47.79
ORD002885,4033,fashion,148.35,47.43
ORD002886,4034,toys,147.39,19.79
ORD002886,4035,home_appliances,470.73,46.0
ORD002887,4036,books,132.02,17.07
ORD002888,4037,fashion,175.04,58.34
ORD002889,4038,fashion,302.73,42.14
ORD002890,4039,fashion,346.97,55.19
ORD002891,4040,fashion,187.81,33.74
ORD002892,4041,home_appliances,664.95,12.58
ORD002892,4042,electronics,1075.94,22.69
ORD002893,4043,fashion,253.54,30.15
ORD002894,4044,fashion,296.62,22.23
ORD002894,4045,electronics,515.1,58.15
ORD002895,4046,fashion,278.89,14.44
ORD002896,4047,beauty,59.56,54.14
ORD002896,4048,toys,181.75,25.07
ORD002897,4049,home_appliances,1136.14,18.65
ORD002897,4050,home_appliances,385.9,22.25
ORD002898,4051,sports,378.65,35.47
ORD002899,4052,sports,454.59,34.42
ORD002899,4053,home_appliances,1033.56,58.31
ORD002899,4054,toys,138.12,44.21
ORD002900,4055,furniture,1307.17,45.64
ORD002901,4056,fashion,132.08,47.5
ORD002902,4057,toys,179.07,58.12
ORD002902,4058,books,87.14,33.29
ORD002903,4059,fashion,154.54,17.51
ORD002904,4060,home_appliances,717.25,14.03
ORD002904,4061,sports,240.29,24.9
ORD002904,4062,electronics,1607.01,48.33
ORD002905,4063,fashion,261.6,12.91
ORD002906,4064,beauty,164.2,23.89
ORD002907,4065,home_appliances,648.43,46.3
ORD002908,4066,beauty,194.47,27.17
ORD002909,4067,food,46.68,42.86
ORD002910,4068,fashion,129.09,20.01
ORD002911,4069,furniture,815.8,11.59
ORD002912,4070,furniture,1215.23,53.09
ORD002913,4071,home_appliances,1105.47,38.53
ORD002914,4072,electronics,792.82,25.38
ORD002915,4073,beauty,214.89,13.89
ORD002915,4074,sports,406.15,35.09
ORD002915,4075,sports,259.64,25.72
ORD002916,4076,sports,373.14,25.91
ORD002917,4077,food,83.0,23.83
ORD002918,4078,fashion,166.92,32.43
ORD002919,4079,home_appliances,1014.11,30.42
ORD002919,4080,home_appliances,250.06,46.03
ORD002919,4081,beauty,132.32,43.56
ORD002920,4082,toys,127.61,17.36
ORD002920,4083,sports,396.15,45.6
ORD002921,4084,fashion,255.12,28.75
ORD002922,4085,sports,210.49,18.2
ORD002923,4086,fashion,294.0,38.71
ORD002924,4087,home_appliances,535.77,10.87
ORD002925,4088,home_appliances,491.97,36.75
ORD002926,4089,electronics,805.4,27.73
ORD002927,4090,electronics,1021.68,11.61
ORD002928,4091,home_appliances,493.64,37.59
ORD002929,4092,fashion,294.97,35.02
ORD002929,4093,electronics,1128.33,53.24
ORD002930,4094,electronics,923.7,23.12
ORD002930,4095,electronics,1888.04,47.32
ORD002931,4096,furniture,571.12,35.23
ORD002932,4097,toys,198.74,36.86
ORD002933,4098,beauty,221.88,30.68
ORD002933,4099,furniture,1337.43,33.95
ORD002934,4100,electronics,725.69,28.32
ORD002935,4101,electronics,626.17,35.71
ORD002936,4102,furniture,1464.59,48.62
ORD002937,4103,electronics,736.06,41.1
ORD002938,4104,sports,355.08,44.69
ORD002939,4105,sports,237.49,41.13
ORD002940,4106,books,92.7,45.29
ORD002941,4107,food,93.33,58.56
ORD002942,4108,fashion,183.3,35.94
ORD002943,4109,toys,100.29,27.26
ORD002943,4110,sports,186.05,20.28
ORD002944,4111,sports,224.42,48.11
ORD002944,4112,sports,319.09,45.82
ORD002945,4113,electronics,713.72,36.64
ORD002946,4114,toys,70.25,16.36
ORD002946,4115,sports,426.57,25.59
ORD002947,4116,beauty,225.26,38.71
ORD002948,4117,fashion,303.94,12.6
ORD002948,4118,sports,469.5,18.67
ORD002949,4119,electronics,1847.36,24.76
ORD002950,4120,fashion,195.47,19.83
ORD002950,4121,electronics,1812.25,27.82
ORD002950,4122,electronics,486.36,13.14
ORD002951,4123,electronics,1693.55,24.84
ORD002952,4124,sports,368.69,14.99
ORD002953,4125,health,237.7,28.03
ORD002954,4126,beauty,112.57,32.83
ORD002955,4127,beauty,97.48,50.01
ORD002955,4128,fashion,340.9,15.98
ORD002956,4129,food,67.81,14.91
ORD002957,4130,sports,461.94,23.35
ORD002958,4131,home_appliances,934.44,56.75
ORD002959,4132,books,32.75,58.58
ORD002959,4133,furniture,1197.86,59.11
ORD002959,4134,home_appliances,865.86,10.86
ORD002960,4135,toys,175.97,46.34
ORD002960,4136,sports,164.01,22.5
ORD002961,4137,electronics,1256.88,30.87
ORD002961,4138,home_appliances,375.95,44.35
ORD002962,4139,home_appliances,1177.87,30.11
ORD002963,4140,home_appliances,868.28,48.95
ORD002964,4141,electronics,709.68,23.55
ORD002964,4142,sports,472.96,14.32
ORD002964,4143,electronics,952.42,21.52
ORD002965,4144,sports,468.99,57.36
ORD002966,4145,electronics,612.27,41.36
ORD002967,4146,fashion,118.73,12.33
ORD002968,4147,home_appliances,1095.29,37.94
ORD002969,4148,beauty,100.82,19.57
ORD002970,4149,electronics,1376.1,14.42
ORD002971,4150,furniture,1273.68,26.56
ORD002972,4151,toys,168.45,11.15
ORD002972,4152,furniture,1396.23,57.39
ORD002972,4153,home_appliances,1056.01,12.2
ORD002973,4154,electronics,1896.48,19.1
ORD002974,4155,books,131.66,54.32
ORD002975,4156,food,51.93,58.99
ORD002976,4157,electronics,1327.31,22.86
ORD002976,4158,electronics,1204.28,46.43
ORD002976,4159,home_appliances,685.65,58.15
ORD002977,4160,electronics,1840.93,26.46
ORD002978,4161,home_appliances,384.54,35.74
ORD002978,4162,home_appliances,758.66,35.52
ORD002979,4163,home_appliances,675.57,59.13
ORD002979,4164,food,69.88,21.88
ORD002980,4165,beauty,60.49,42.36
ORD002981,4166,electronics,1346.53,54.24
ORD002981,4167,health,251.85,53.41
ORD002982,4168,electronics,847.11,51.54
ORD002983,4169,books,138.31,13.98
ORD002984,4170,electronics,1214.3,20.37
ORD002985,4171,beauty,101.27,59.74
ORD002986,4172,health,137.44,22.29
ORD002987,4173,beauty,107.97,13.67
ORD002988,4174,electronics,1135.36,38.17
ORD002988,4175,electronics,978.7,25.38
ORD002989,4176,fashion,182.52,14.65
ORD002990,4177,home_appliances,889.6,51.0
ORD002990,4178,fashion,141.32,42.88
ORD002991,4179,electronics,1290.55,53.23
ORD002992,4180,home_appliances,876.79,47.41
ORD002992,4181,home_appliances,1049.67,29.0
ORD002993,4182,sports,166.72,48.71
ORD002994,4183,sports,174.23,54.3
ORD002994,4184,home_appliances,414.75,36.83
ORD002994,4185,electronics,1622.31,36.35
ORD002995,4186,fashion,87.52,54.91
ORD002996,4187,home_appliances,977.49,44.08
ORD002997,4188,home_appliances,659.5,34.76
ORD002997,4189,electronics,1918.54,23.93
ORD002998,4190,fashion,367.07,46.7
ORD002998,4191,sports,432.38,33.75
ORD002999,4192,fashion,265.85,14.06
ORD003000,4193,toys,149.39,45.46
ORD003001,4194,electronics,1204.71,41.13
ORD003002,4195,beauty,243.07,14.35
ORD003003,4196,beauty,108.23,36.33
ORD003004,4197,health,97.56,32.19
ORD003005,4198,toys,144.31,49.5
ORD003005,4199,sports,269.76,26.73
ORD003006,4200,home_appliances,1037.13,13.6
ORD003007,4201,sports,224.27,15.58
ORD003008,4202,home_appliances,676.77,56.77
ORD003009,4203,books,97.89,20.33
ORD003010,4204,books,37.32,15.51
ORD003010,4205,books,130.45,14.29
ORD003011,4206,sports,360.88,17.76
ORD003011,4207,furniture,473.5,36.22
ORD003012,4208,books,55.8,48.61
ORD003012,4209,sports,291.84,30.51
ORD003013,4210,sports,406.52,31.79
ORD003014,4211,food,84.36,53.71
ORD003015,4212,fashion,313.09,19.83
ORD003015,4213,fashion,76.5,51.93
ORD003015,4214,fashion,140.75,47.39
ORD003016,4215,toys,103.86,59.34
ORD003017,4216,furniture,691.56,23.63
ORD003018,4217,fashion,250.73,54.62
ORD003018,4218,electronics,1824.85,34.23
ORD003019,4219,beauty,248.11,41.65
ORD003020,4220,electronics,1406.6,47.47
ORD003021,4221,beauty,208.66,41.2
ORD003022,4222,sports,161.26,36.54
ORD003023,4223,home_appliances,988.89,56.27
ORD003023,4224,electronics,1202.1,46.89
ORD003023,4225,electronics,536.79,54.06
ORD003024,4226,fashion,340.82,49.23
ORD003025,4227,fashion,148.77,10.98
ORD003025,4228,home_appliances,590.18,26.0
ORD003026,4229,furniture,763.53,30.84
ORD003027,4230,sports,259.07,42.07
ORD003028,4231,beauty,50.51,38.06
ORD003029,4232,electronics,1168.8,27.17
ORD003029,4233,beauty,228.74,44.85
ORD003030,4234,sports,125.87,34.16
ORD003030,4235,fashion,120.95,43.88
ORD003030,4236,fashion,103.79,25.34
ORD003031,4237,fashion,276.66,31.47
ORD003031,4238,fashion,237.45,36.0
ORD003032,4239,fashion,309.19,26.82
ORD003033,4240,fashion,208.48,27.53
ORD003034,4241,sports,114.68,10.94
ORD003034,4242,fashion,292.59,23.17
ORD003035,4243,fashion,325.6,21.13
ORD003035,4244,books,94.45,42.86
ORD003036,4245,toys,168.11,18.74
ORD003037,4246,electronics,1331.62,48.38
ORD003038,4247,electronics,1047.86,57.47
ORD003038,4248,fashion,334.54,27.29
ORD003039,4249,home_appliances,374.99,12.55
ORD003040,4250,electronics,932.84,22.61
ORD003041,4251,fashion,161.32,58.05
ORD003042,4252,electronics,1831.09,23.12
ORD003043,4253,electronics,963.84,28.26
ORD003044,4254,fashion,151.37,21.16
ORD003044,4255,fashion,364.92,41.69
ORD003044,4256,fashion,193.05,26.44
ORD003045,4257,home_appliances,869.57,25.7
ORD003046,4258,electronics,986.75,28.64
ORD003047,4259,toys,147.86,39.1
ORD003048,4260,fashion,299.05,25.07
ORD003048,4261,home_appliances,1177.97,14.89
ORD003048,4262,home_appliances,294.31,49.37
ORD003049,4263,books,61.5,42.01
ORD003049,4264,books,79.27,21.92
ORD003049,4265,beauty,181.04,58.12
ORD003050,4266,electronics,429.19,15.09
ORD003051,4267,sports,490.32,41.68
ORD003052,4268,beauty,148.54,39.49
ORD003053,4269,books,113.22,58.71
ORD003053,4270,electronics,958.88,25.97
ORD003054,4271,electronics,1540.59,34.97
ORD003055,4272,beauty,130.48,16.13
ORD003056,4273,sports,255.32,10.96
ORD003057,4274,sports,112.5,52.32
ORD003058,4275,home_appliances,285.27,29.16
ORD003058,4276,sports,358.48,38.73
ORD003059,4277,home_appliances,847.38,57.21
ORD003060,4278,beauty,129.57,45.18
ORD003061,4279,books,99.4,49.03
ORD003062,4280,books,140.8,31.21
ORD003063,4281,fashion,374.46,49.53
ORD003064,4282,fashion,338.76,49.78
ORD003065,4283,sports,118.19,12.89
ORD003065,4284,electronics,1254.37,20.72
ORD003066,4285,food,38.44,27.27
ORD003066,4286,electronics,710.16,10.37
ORD003067,4287,electronics,1148.95,52.86
ORD003068,4288,sports,490.23,21.34
ORD003069,4289,beauty,95.0,33.99
ORD003070,4290,sports,276.65,51.01
ORD003070,4291,electronics,1511.21,36.01
ORD003071,4292,beauty,220.83,54.57
ORD003072,4293,electronics,1130.04,46.05
ORD003073,4294,books,82.43,28.24
ORD003073,4295,books,76.78,11.26
ORD003074,4296,toys,69.04,59.58
ORD003075,4297,toys,115.34,39.56
ORD003076,4298,books,38.2,54.32
ORD003077,4299,home_appliances,679.16,39.16
ORD003077,4300,electronics,602.01,16.42
ORD003078,4301,books,39.07,41.33
ORD003079,4302,toys,168.82,14.13
